Date,Adj Close,Close,High,Low,Open,Volume
2023-08-03,359.1058349609375,362.29998779296875,365.0400085449219,357.7900085449219,359.0,216100
2023-08-04,352.16754150390625,355.29998779296875,362.70001220703125,354.5400085449219,360.80999755859375,206400
2023-08-07,355.5078430175781,358.6700134277344,362.6499938964844,355.29998779296875,358.1600036621094,148100
2023-08-08,343.0090026855469,346.05999755859375,358.04998779296875,345.8299865722656,355.80999755859375,323800
2023-08-09,355.8349304199219,359.0,360.8399963378906,347.6700134277344,348.2900085449219,287300
2023-08-10,355.4384460449219,358.6000061035156,366.42999267578125,357.6099853515625,362.6300048828125,203900
2023-08-11,352.88116455078125,356.0199890136719,359.8800048828125,353.45001220703125,356.7300109863281,189000
2023-08-14,352.62347412109375,355.760009765625,358.2200012207031,353.8699951171875,356.989990234375,168300
2023-08-15,351.7512512207031,354.8800048828125,358.1099853515625,350.5899963378906,353.8399963378906,200900
2023-08-16,351.7809753417969,354.9100036621094,358.5299987792969,352.5299987792969,354.80999755859375,146000
2023-08-17,344.1290588378906,347.19000244140625,360.1700134277344,345.6400146484375,358.29998779296875,144100
2023-08-18,345.328369140625,348.3999938964844,352.19000244140625,345.8399963378906,345.8399963378906,164300
2023-08-21,345.5266418457031,348.6000061035156,351.07000732421875,343.3599853515625,348.04998779296875,133100
2023-08-22,343.74249267578125,346.79998779296875,348.9200134277344,344.95001220703125,347.04998779296875,132400
2023-08-23,349.5012512207031,352.6099853515625,353.6600036621094,346.8399963378906,347.760009765625,167000
2023-08-24,354.9230041503906,358.0799865722656,359.239990234375,350.9100036621094,352.510009765625,231500
2023-08-25,349.7688903808594,352.8800048828125,359.0,352.3399963378906,358.3500061035156,182000
2023-08-28,348.6488342285156,351.75,354.8699951171875,349.1300048828125,354.8699951171875,171900
2023-08-29,356.6774597167969,359.8500061035156,360.3299865722656,351.25,352.07000732421875,198300
2023-08-30,359.5022888183594,362.70001220703125,368.9200134277344,359.1099853515625,359.1099853515625,275300
2023-08-31,357.5001220703125,360.67999267578125,364.2799987792969,360.0199890136719,362.79998779296875,245100
2023-09-01,361.5837707519531,364.79998779296875,367.9200134277344,362.30999755859375,363.3500061035156,190800
2023-09-05,358.4714660644531,361.6600036621094,367.7799987792969,361.44000244140625,364.3299865722656,280600
2023-09-06,363.0804748535156,366.30999755859375,366.8699951171875,360.8299865722656,360.8299865722656,255500
2023-09-07,363.9824523925781,367.2200012207031,373.0,364.7699890136719,367.9700012207031,363800
2023-09-08,367.4317932128906,370.70001220703125,371.82000732421875,366.4800109863281,370.5,256400
2023-09-11,374.51873779296875,377.8500061035156,379.7699890136719,372.7900085449219,372.7900085449219,303500
2023-09-12,372.9725036621094,376.2900085449219,380.80999755859375,373.8999938964844,378.6099853515625,282500
2023-09-13,371.8524475097656,375.1600036621094,379.69000244140625,371.7300109863281,378.0,235300
2023-09-14,376.81829833984375,380.1700134277344,380.6400146484375,376.6700134277344,379.07000732421875,239500
2023-09-15,375.8667297363281,379.2099914550781,381.8999938964844,377.9599914550781,377.9599914550781,396800
2023-09-18,382.74755859375,384.3699951171875,385.0199890136719,374.6700134277344,377.44000244140625,335100
2023-09-19,386.9895935058594,388.6300048828125,389.4700012207031,383.5,385.2799987792969,444300
2023-09-20,390.33538818359375,391.989990234375,393.1499938964844,388.1199951171875,390.1700134277344,388400
2023-09-21,390.8133850097656,392.4700012207031,394.739990234375,390.82000732421875,391.7200012207031,453100
2023-09-22,390.14617919921875,391.79998779296875,394.69000244140625,391.2900085449219,392.20001220703125,404600
2023-09-25,387.0493469238281,388.69000244140625,393.2799987792969,386.2200012207031,390.1300048828125,269400
2023-09-26,384.4403991699219,386.07000732421875,390.1400146484375,383.80999755859375,386.67999267578125,345400
2023-09-27,380.1087646484375,381.7200012207031,386.7300109863281,376.239990234375,386.7300109863281,649900
2023-09-28,379.87969970703125,381.489990234375,386.1600036621094,379.510009765625,383.17999267578125,320800
2023-09-29,370.1011962890625,371.6700134277344,380.67999267578125,370.67999267578125,380.67999267578125,339700
2023-10-02,374.03448486328125,375.6199951171875,375.69000244140625,369.19000244140625,372.05999755859375,221800
2023-10-03,370.6189880371094,372.19000244140625,376.6499938964844,368.6000061035156,375.55999755859375,207700
2023-10-04,383.6636962890625,385.2900085449219,386.44000244140625,373.17999267578125,373.17999267578125,338400
2023-10-05,385.44610595703125,387.0799865722656,388.92999267578125,383.4700012207031,383.4700012207031,304100
2023-10-06,390.12628173828125,391.7799987792969,394.4100036621094,385.5299987792969,390.260009765625,319000
2023-10-09,388.4334411621094,390.0799865722656,391.8399963378906,385.69000244140625,389.92999267578125,241200
2023-10-10,383.68359375,385.30999755859375,391.3999938964844,384.2300109863281,391.3999938964844,198600
2023-10-11,390.84326171875,392.5,393.2200012207031,387.9800109863281,388.239990234375,237500
2023-10-12,392.2174377441406,393.8800048828125,398.7200012207031,390.8500061035156,396.5799865722656,196400
2023-10-13,396.69842529296875,398.3800048828125,399.9200134277344,394.44000244140625,396.75,237800
2023-10-16,403.5693054199219,405.2799987792969,406.0299987792969,400.0,400.0,256800
2023-10-17,406.3176574707031,408.0400085449219,410.30999755859375,406.69000244140625,406.69000244140625,261100
2023-10-18,404.53521728515625,406.25,410.739990234375,405.3599853515625,407.7099914550781,290600
2023-10-19,400.1537780761719,401.8500061035156,408.2799987792969,401.6199951171875,405.5,350200
2023-10-20,394.348388671875,396.0199890136719,402.9700012207031,394.57000732421875,401.9800109863281,389100
2023-10-23,387.3879089355469,389.0299987792969,397.19000244140625,388.5199890136719,395.42999267578125,349600
2023-10-24,395.423828125,397.1000061035156,397.92999267578125,387.57000732421875,387.95001220703125,481000
2023-10-25,395.01556396484375,396.69000244140625,406.1199951171875,394.6300048828125,397.32000732421875,541900
2023-10-26,381.6024169921875,383.2200012207031,404.55999755859375,381.1300048828125,400.0,673000
2023-10-27,383.95245361328125,385.5799865722656,390.55999755859375,378.5899963378906,383.1499938964844,648800
2023-10-30,390.982666015625,392.6400146484375,393.239990234375,386.4700012207031,388.5899963378906,323400
2023-10-31,393.9500732421875,395.6199951171875,397.9100036621094,393.19000244140625,394.2900085449219,420600
2023-11-01,400.6915283203125,402.3900146484375,403.5199890136719,395.6300048828125,398.0,392800
2023-11-02,380.4273986816406,382.0400085449219,400.32000732421875,379.57000732421875,400.0899963378906,825000
2023-11-03,383.7831726074219,385.4100036621094,389.1099853515625,378.760009765625,381.94000244140625,351000
2023-11-06,381.154296875,382.7699890136719,388.739990234375,379.6199951171875,386.2699890136719,477900
2023-11-07,382.3691711425781,383.989990234375,386.1199951171875,382.0,382.7699890136719,247600
2023-11-08,379.66064453125,381.2699890136719,386.6199951171875,379.82000732421875,384.9200134277344,270500
2023-11-09,378.5653076171875,380.1700134277344,386.54998779296875,376.44000244140625,383.2799987792969,420000
2023-11-10,383.0562438964844,384.67999267578125,385.69000244140625,378.6199951171875,380.4700012207031,274900
2023-11-13,384.2213134765625,385.8500061035156,386.5,381.79998779296875,385.7099914550781,368300
2023-11-14,391.5004577636719,393.1600036621094,401.4599914550781,387.5799865722656,387.5799865722656,662900
2023-11-15,388.37371826171875,390.0199890136719,398.010009765625,387.7200012207031,395.2799987792969,401800
2023-11-16,397.62451171875,399.30999755859375,399.69000244140625,392.69000244140625,392.9700012207031,444000
2023-11-17,394.627197265625,396.29998779296875,403.2300109863281,396.0,399.5199890136719,334600
2023-11-20,398.01287841796875,399.70001220703125,401.9200134277344,393.9599914550781,394.6600036621094,368300
2023-11-21,405.2720642089844,406.989990234375,416.7799987792969,404.3500061035156,404.3500061035156,413200
2023-11-22,406.28778076171875,408.010009765625,408.45001220703125,403.4200134277344,405.29998779296875,325600
2023-11-24,412.5014343261719,414.25,417.9200134277344,410.6700134277344,410.6700134277344,143700
2023-11-27,412.8399963378906,414.5899963378906,416.04998779296875,412.25,414.57000732421875,256100
2023-11-28,406.25,406.25,417.0400085449219,406.1499938964844,417.0400085449219,412400
2023-11-29,402.3399963378906,402.3399963378906,405.8699951171875,398.3800048828125,405.5299987792969,332100
2023-11-30,410.54998779296875,410.54998779296875,412.4700012207031,402.3299865722656,402.3299865722656,1225300
2023-12-01,407.6300048828125,407.6300048828125,413.17999267578125,406.9200134277344,409.2300109863281,288300
2023-12-04,399.05999755859375,399.05999755859375,408.7099914550781,398.1199951171875,405.67999267578125,517400
2023-12-05,397.19000244140625,397.19000244140625,399.239990234375,394.29998779296875,397.989990234375,333500
2023-12-06,390.3699951171875,390.3699951171875,400.45001220703125,385.510009765625,397.20001220703125,452000
2023-12-07,383.3599853515625,383.3599853515625,392.9599914550781,380.8399963378906,390.510009765625,332200
2023-12-08,384.7799987792969,384.7799987792969,386.6300048828125,382.25,384.19000244140625,292500
2023-12-11,390.7300109863281,390.7300109863281,395.45001220703125,385.32000732421875,386.55999755859375,259700
2023-12-12,396.1300048828125,396.1300048828125,400.1000061035156,390.260009765625,391.0,300200
2023-12-13,386.8299865722656,386.8299865722656,399.3800048828125,386.5899963378906,396.2699890136719,338600
2023-12-14,360.7799987792969,360.7799987792969,385.54998779296875,360.30999755859375,384.3299865722656,1173000
2023-12-15,356.0799865722656,356.0799865722656,363.7200012207031,353.2799987792969,358.3800048828125,935500
2023-12-18,363.79998779296875,363.79998779296875,368.69000244140625,357.3800048828125,360.010009765625,697100
2023-12-19,364.989990234375,364.989990234375,369.0,362.760009765625,363.6099853515625,483100
2023-12-20,356.7900085449219,356.7900085449219,366.989990234375,356.760009765625,364.0400085449219,388700
2023-12-21,357.6300048828125,357.6300048828125,358.9800109863281,352.7699890136719,356.3599853515625,395500
2023-12-22,353.6400146484375,353.6400146484375,360.29998779296875,353.45001220703125,358.0,277100
2023-12-26,351.2799987792969,351.2799987792969,355.8800048828125,349.69000244140625,354.94000244140625,355900
2023-12-27,350.69000244140625,350.69000244140625,352.57000732421875,348.6099853515625,350.0,377300
2023-12-28,352.6099853515625,352.6099853515625,354.2200012207031,350.0,350.0,214400
2023-12-29,353.5799865722656,353.5799865722656,354.4599914550781,351.04998779296875,352.4599914550781,210500
2024-01-02,361.6499938964844,361.6499938964844,362.2300109863281,355.0,355.010009765625,409400
2024-01-03,363.95001220703125,363.95001220703125,368.8599853515625,361.2900085449219,362.7799987792969,605600
2024-01-04,367.69000244140625,367.69000244140625,370.3699951171875,364.0799865722656,366.3800048828125,541800
2024-01-05,371.4100036621094,371.4100036621094,371.5299987792969,365.20001220703125,370.8299865722656,529900
2024-01-08,372.5,372.5,375.0,364.6499938964844,371.8699951171875,437300
2024-01-09,368.510009765625,368.510009765625,372.25,362.6400146484375,372.25,343100
2024-01-10,370.5,370.5,370.5799865722656,364.67999267578125,365.3800048828125,415800
2024-01-11,374.3699951171875,374.3699951171875,375.0799865722656,369.6400146484375,370.9599914550781,316100
2024-01-12,370.42999267578125,370.42999267578125,378.0,370.3900146484375,375.3299865722656,346900
2024-01-16,369.2300109863281,369.2300109863281,373.0899963378906,367.6499938964844,371.010009765625,316400
2024-01-17,365.20001220703125,365.20001220703125,372.7799987792969,364.3599853515625,368.4200134277344,294400
2024-01-18,368.9200134277344,368.9200134277344,369.45001220703125,361.3800048828125,363.0400085449219,261000
2024-01-19,373.8399963378906,373.8399963378906,377.4100036621094,371.2099914550781,372.55999755859375,340800
2024-01-22,374.70001220703125,374.70001220703125,377.2200012207031,371.42999267578125,373.2699890136719,271300
2024-01-23,374.989990234375,374.989990234375,376.4200134277344,371.7900085449219,374.30999755859375,252700
2024-01-24,375.010009765625,375.010009765625,378.2300109863281,374.0,374.0,331100
2024-01-25,376.55999755859375,376.55999755859375,378.17999267578125,369.5,376.1199951171875,274600
2024-01-26,379.75,379.75,379.92999267578125,375.9100036621094,376.8399963378906,254900
2024-01-29,377.510009765625,377.510009765625,379.6400146484375,375.82000732421875,378.739990234375,337800
2024-01-30,379.7300109863281,379.7300109863281,380.0,377.1499938964844,377.6499938964844,288300
2024-01-31,384.9700012207031,384.9700012207031,388.5,382.1099853515625,382.80999755859375,344500
2024-02-01,378.4100036621094,378.4100036621094,382.1700134277344,375.8800048828125,382.1499938964844,368100
2024-02-02,381.3399963378906,381.3399963378906,383.6000061035156,379.8900146484375,381.239990234375,392400
2024-02-05,381.80999755859375,381.80999755859375,384.2900085449219,378.760009765625,380.7799987792969,250800
2024-02-06,380.6300048828125,380.6300048828125,384.3699951171875,380.0199890136719,382.8999938964844,294000
2024-02-07,383.94000244140625,383.94000244140625,386.2799987792969,380.4700012207031,382.07000732421875,429600
2024-02-08,354.55999755859375,354.55999755859375,365.010009765625,343.760009765625,359.8599853515625,1386200
2024-02-09,353.760009765625,353.760009765625,355.19000244140625,348.3599853515625,351.739990234375,691500
2024-02-12,360.92999267578125,360.92999267578125,364.2799987792969,354.1300048828125,354.57000732421875,413700
2024-02-13,368.1600036621094,368.1600036621094,372.82000732421875,362.0199890136719,365.0,704900
2024-02-14,371.0400085449219,371.0400085449219,373.5199890136719,366.0400085449219,367.70001220703125,444300
2024-02-15,374.3800048828125,374.3800048828125,376.3999938964844,369.69000244140625,372.42999267578125,453300
2024-02-16,367.8699951171875,367.8699951171875,379.0,367.489990234375,378.4700012207031,392000
2024-02-20,368.1099853515625,368.1099853515625,372.9599914550781,365.92999267578125,365.92999267578125,388300
2024-02-21,361.8999938964844,361.8999938964844,369.510009765625,359.9599914550781,367.0,456700
2024-02-22,370.45001220703125,370.45001220703125,372.1300048828125,361.260009765625,363.989990234375,507000
2024-02-23,370.8800048828125,370.8800048828125,372.2200012207031,368.7200012207031,370.45001220703125,225500
2024-02-26,367.0,367.0,373.70001220703125,366.4100036621094,370.8800048828125,265900
2024-02-27,367.7099914550781,367.7099914550781,367.7799987792969,363.5799865722656,365.79998779296875,227900
2024-02-28,370.3500061035156,370.3500061035156,371.6400146484375,367.3999938964844,368.5799865722656,259300
2024-02-29,368.8800048828125,368.8800048828125,369.8599853515625,364.2200012207031,369.8599853515625,496900
2024-03-01,369.9200134277344,369.9200134277344,370.0199890136719,367.0799865722656,368.5,455300
2024-03-04,367.5,367.5,371.9100036621094,365.489990234375,369.5799865722656,390300
2024-03-05,366.92999267578125,366.92999267578125,371.9599914550781,365.79998779296875,368.1199951171875,364300
2024-03-06,370.17999267578125,370.17999267578125,371.55999755859375,365.7900085449219,368.7099914550781,286000
2024-03-07,367.5,367.5,372.4200134277344,364.54998779296875,369.510009765625,446900
2024-03-08,367.70001220703125,367.70001220703125,369.8500061035156,363.3399963378906,365.510009765625,332600
2024-03-11,379.6700134277344,379.6700134277344,381.3599853515625,365.5899963378906,367.3399963378906,382500
2024-03-12,383.57000732421875,383.57000732421875,383.8900146484375,378.3399963378906,379.0400085449219,340900
2024-03-13,386.0400085449219,386.0400085449219,388.19000244140625,383.8699951171875,385.0,303000
2024-03-14,388.30999755859375,388.30999755859375,388.5,384.7900085449219,384.7900085449219,247900
2024-03-15,392.8699951171875,392.8699951171875,393.29998779296875,386.5899963378906,386.5899963378906,844900
