Date,Adj Close,Close,High,Low,Open,Volume
2023-03-16,53.52585983276367,54.7400016784668,55.02000045776367,52.959999084472656,52.959999084472656,2107000
2023-03-17,52.84138488769531,54.040000915527344,54.40999984741211,53.68000030517578,54.40999984741211,3769000
2023-03-20,53.5356330871582,54.75,55.290000915527344,54.11000061035156,54.310001373291016,1667900
2023-03-21,53.995208740234375,55.220001220703125,55.66999816894531,54.959999084472656,55.2599983215332,1975700
2023-03-22,53.34006881713867,54.54999923706055,55.66999816894531,54.540000915527344,55.34000015258789,1092300
2023-03-23,52.381805419921875,53.56999969482422,54.5099983215332,53.2400016784668,54.459999084472656,1221900
2023-03-24,52.60670471191406,53.79999923706055,53.86000061035156,52.97999954223633,53.2599983215332,1125500
2023-03-27,53.1640625,54.369998931884766,54.630001068115234,53.83000183105469,54.279998779296875,1709100
2023-03-28,54.02454376220703,55.25,55.31999969482422,54.41999816894531,54.459999084472656,1107600
2023-03-29,54.5818977355957,55.81999969482422,55.939998626708984,55.16999816894531,55.83000183105469,1335700
2023-03-30,54.36677932739258,55.599998474121094,57.13999938964844,55.400001525878906,56.29999923706055,893100
2023-03-31,55.50104904174805,56.7599983215332,56.84000015258789,55.619998931884766,55.709999084472656,1543600
2023-04-03,55.442386627197266,56.70000076293945,57.099998474121094,56.38999938964844,56.599998474121094,725900
2023-04-04,54.5036735534668,55.7400016784668,56.880001068115234,55.290000915527344,56.849998474121094,1073800
2023-04-05,53.066280364990234,54.27000045776367,55.61000061035156,54.18000030517578,55.61000061035156,1314100
2023-04-06,53.20317840576172,54.40999984741211,54.5,53.9900016784668,54.06999969482422,989600
2023-04-10,54.33744430541992,55.56999969482422,55.59000015258789,54.0,54.0,991200
2023-04-11,55.21748733520508,56.470001220703125,56.689998626708984,55.400001525878906,55.849998474121094,1323700
2023-04-12,55.06103515625,56.310001373291016,57.0,56.220001220703125,56.84000015258789,809100
2023-04-13,54.70901870727539,55.95000076293945,56.31999969482422,55.189998626708984,56.31999969482422,888200
2023-04-14,55.0708122253418,56.31999969482422,56.65999984741211,55.58000183105469,56.040000915527344,981200
2023-04-17,54.924137115478516,56.16999816894531,56.58000183105469,55.68000030517578,56.310001373291016,924900
2023-04-18,55.28593063354492,56.540000915527344,56.66999816894531,56.22999954223633,56.31999969482422,975100
2023-04-19,54.66012954711914,55.900001525878906,56.380001068115234,55.59000015258789,56.33000183105469,967700
2023-04-20,55.393489837646484,56.650001525878906,56.779998779296875,55.209999084472656,55.529998779296875,923900
2023-04-21,55.344600677490234,56.599998474121094,56.939998626708984,56.279998779296875,56.650001525878906,841600
2023-04-24,55.921512603759766,57.189998626708984,57.459999084472656,56.59000015258789,56.599998474121094,923200
2023-04-25,55.29570770263672,56.54999923706055,57.150001525878906,56.400001525878906,56.86000061035156,918400
2023-04-26,54.97303009033203,56.220001220703125,56.75,56.119998931884766,56.20000076293945,1160700
2023-04-27,55.98996353149414,57.2599983215332,57.369998931884766,55.09000015258789,55.970001220703125,1494300
2023-04-28,56.44953536987305,57.72999954223633,57.79999923706055,57.060001373291016,57.41999816894531,1071100
2023-05-01,56.82110595703125,58.11000061035156,58.52000045776367,57.70000076293945,57.72999954223633,1040300
2023-05-02,55.95085144042969,57.220001220703125,57.900001525878906,56.22999954223633,57.900001525878906,915400
2023-05-03,55.86284637451172,57.130001068115234,58.130001068115234,57.029998779296875,57.459999084472656,690300
2023-05-04,54.95347595214844,56.20000076293945,57.130001068115234,55.939998626708984,57.06999969482422,705900
2023-05-05,55.804176330566406,57.06999969482422,57.29999923706055,56.540000915527344,56.63999938964844,640500
2023-05-08,55.91173553466797,57.18000030517578,57.310001373291016,56.65999984741211,57.189998626708984,817800
2023-05-09,55.93129348754883,57.20000076293945,57.459999084472656,56.68000030517578,56.81999969482422,1001800
2023-05-10,55.608612060546875,56.869998931884766,57.72999954223633,56.16999816894531,57.59000015258789,943600
2023-05-11,55.38370895385742,56.63999938964844,56.779998779296875,56.279998779296875,56.65999984741211,805800
2023-05-12,55.31526565551758,56.56999969482422,56.970001220703125,56.0099983215332,56.79999923706055,1030500
2023-05-15,55.64772415161133,56.90999984741211,56.91999816894531,56.209999084472656,56.650001525878906,607900
