Date,Adj Close,Close,High,Low,Open,Volume
2023-03-16,100.35133361816406,104.4800033569336,104.77999877929688,98.5199966430664,99.36000061035156,6637900
2023-03-17,98.68968963623047,102.75,104.8499984741211,101.58999633789062,104.25,11147800
2023-03-20,101.28299713134766,105.44999694824219,106.41000366210938,102.91000366210938,102.91000366210938,3560600
2023-03-21,104.3277359008789,108.62000274658203,109.33999633789062,106.2699966430664,107.80000305175781,4177100
2023-03-22,101.55193328857422,105.7300033569336,109.2699966430664,105.62000274658203,108.87000274658203,3803800
2023-03-23,100.63946533203125,104.77999877929688,107.55999755859375,103.45999908447266,106.4000015258789,3868300
2023-03-24,101.32141876220703,105.48999786376953,106.12000274658203,101.55999755859375,101.91000366210938,4183200
2023-03-27,104.09720611572266,108.37999725341797,109.12999725341797,105.62000274658203,106.79000091552734,3745100
2023-03-28,106.0469970703125,110.41000366210938,110.8499984741211,108.05999755859375,108.05999755859375,3283000
2023-03-29,108.22730255126953,112.68000030517578,112.87000274658203,111.12999725341797,112.02999877929688,3949600
2023-03-30,109.05331420898438,113.54000091552734,113.79000091552734,112.5999984741211,113.75,4455600
2023-03-31,110.10023498535156,114.62999725341797,114.94000244140625,113.48999786376953,114.0,4940100
2023-04-03,116.61231994628906,121.41000366210938,122.25,119.5,120.66999816894531,5011800
2023-04-04,114.89305114746094,119.62000274658203,122.5199966430664,117.2699966430664,122.25,3631000
2023-04-05,115.61341094970703,120.37000274658203,120.61000061035156,117.80999755859375,120.0199966430664,3263400
2023-04-06,114.6529312133789,119.37000274658203,120.2699966430664,118.9000015258789,119.66000366210938,2843200
2023-04-10,115.61341094970703,120.37000274658203,122.73999786376953,120.04000091552734,120.66999816894531,2975900
2023-04-11,116.87164306640625,121.68000030517578,122.61000061035156,120.56999969482422,121.94999694824219,2184200
2023-04-12,117.47673797607422,122.30999755859375,122.87999725341797,121.51000213623047,121.6500015258789,2805100
2023-04-13,117.28819274902344,121.29000091552734,122.5,120.9000015258789,121.7300033569336,2912800
2023-04-14,117.59762573242188,121.61000061035156,122.58000183105469,120.9000015258789,121.5,2442400
2023-04-17,116.7950210571289,120.77999877929688,121.97000122070312,120.62000274658203,121.48999786376953,3574400
2023-04-18,115.07373809814453,119.0,120.55000305175781,118.5999984741211,120.25,4416900
2023-04-19,114.8803482055664,118.80000305175781,118.97000122070312,116.7300033569336,117.56999969482422,3047400
2023-04-20,114.35816955566406,118.26000213623047,118.31999969482422,116.37000274658203,117.91999816894531,2690100
2023-04-21,113.43950653076172,117.30999755859375,118.55000305175781,116.52999877929688,118.55000305175781,3149500
2023-04-24,115.24779510498047,119.18000030517578,119.69999694824219,117.18000030517578,117.4800033569336,1939500
2023-04-25,112.82061767578125,116.66999816894531,117.87999725341797,115.55999755859375,116.98999786376953,1988900
2023-04-26,111.84394836425781,115.66000366210938,117.33000183105469,114.5999984741211,115.87999725341797,2212800
2023-04-27,112.01799774169922,115.83999633789062,116.56999969482422,114.33000183105469,115.6500015258789,2827900
2023-04-28,115.52822875976562,119.47000122070312,119.73999786376953,115.0999984741211,115.5199966430664,2715900
2023-05-01,114.72561645507812,118.63999938964844,119.62999725341797,117.55999755859375,117.8499984741211,1800800
2023-05-02,107.92756652832031,111.61000061035156,117.3499984741211,111.1500015258789,116.80000305175781,5640500
2023-05-03,107.3570327758789,111.0199966430664,113.26000213623047,109.02999877929688,109.33000183105469,4982000
2023-05-04,107.63745880126953,111.30999755859375,113.2300033569336,110.41999816894531,111.48999786376953,4518100
2023-05-05,110.40309143066406,114.16999816894531,118.4000015258789,112.88999938964844,115.30000305175781,6165500
2023-05-08,110.58683776855469,114.36000061035156,117.16000366210938,114.27999877929688,116.44999694824219,2967700
2023-05-09,110.01629638671875,113.7699966430664,115.22000122070312,113.06999969482422,113.30999755859375,1782200
2023-05-10,108.45941925048828,112.16000366210938,114.81999969482422,111.66999816894531,114.29000091552734,2578600
2023-05-11,106.88319396972656,110.52999877929688,111.02999877929688,109.30999755859375,110.12999725341797,2320900
2023-05-12,106.77682495117188,110.41999816894531,111.9000015258789,109.37000274658203,111.4800033569336,1874100
2023-05-15,107.66647338867188,111.33999633789062,112.04000091552734,110.0,111.25,1640600
2023-05-16,104.07887268066406,107.62999725341797,111.41999816894531,107.47000122070312,110.62999725341797,2466900
2023-05-17,107.14429473876953,110.80000305175781,111.31999969482422,108.81999969482422,109.16000366210938,2587000
2023-05-18,108.32402801513672,112.0199966430664,112.0999984741211,108.76000213623047,110.0,2465100
2023-05-19,110.80924224853516,114.58999633789062,115.91999816894531,113.87999725341797,114.77999877929688,4656500
2023-05-22,109.80355834960938,113.55000305175781,114.77999877929688,112.87000274658203,114.2699966430664,3451500
2023-05-23,109.71652221679688,113.45999908447266,115.54000091552734,112.62999725341797,114.2699966430664,2338600
2023-05-24,109.55213928222656,113.29000091552734,114.69000244140625,112.41999816894531,114.0999984741211,2431000
2023-05-25,106.75748443603516,110.4000015258789,111.33000183105469,109.38999938964844,111.33000183105469,2747200
2023-05-26,106.48672485351562,110.12000274658203,112.0199966430664,109.91999816894531,111.8499984741211,2942700
2023-05-30,105.21994018554688,108.80999755859375,108.98999786376953,107.01000213623047,107.70999908447266,4330100
2023-05-31,103.75010681152344,107.29000091552734,108.56999969482422,106.80999755859375,107.7300033569336,7749500
2023-06-01,104.58172607421875,108.1500015258789,110.04000091552734,106.31999969482422,107.69999694824219,5367600
2023-06-02,108.22734069824219,111.91999816894531,112.68000030517578,109.9800033569336,110.79000091552734,2902200
2023-06-05,107.96623992919922,111.6500015258789,114.16999816894531,110.16999816894531,114.16999816894531,2651400
2023-06-06,109.08797454833984,112.80999755859375,112.9000015258789,109.83000183105469,109.9800033569336,2708800
2023-06-07,112.41448211669922,116.25,116.41000366210938,113.5199966430664,113.58000183105469,3483600
2023-06-08,112.3177719116211,116.1500015258789,116.61000061035156,113.55999755859375,116.2300033569336,5198800
2023-06-09,112.41448211669922,116.25,116.41999816894531,114.9800033569336,116.12999725341797,3732800
2023-06-12,110.16133880615234,113.91999816894531,115.91000366210938,113.0999984741211,114.2300033569336,3946900
2023-06-13,109.00094604492188,112.72000122070312,115.94999694824219,112.55999755859375,113.70999908447266,3891700
2023-06-14,107.0185775756836,110.66999816894531,114.27999877929688,109.91000366210938,113.79000091552734,4011900
2023-06-15,108.01459503173828,111.69999694824219,113.47000122070312,110.7699966430664,111.5199966430664,2887700
2023-06-16,109.66818237304688,113.41000366210938,114.19999694824219,111.72000122070312,112.95999908447266,6113500
2023-06-20,106.68980407714844,110.33000183105469,112.37999725341797,109.05999755859375,112.2699966430664,3179200
2023-06-21,107.21198272705078,110.87000274658203,112.37999725341797,110.01000213623047,110.19999694824219,2730700
2023-06-22,104.67842102050781,108.25,109.48999786376953,107.41999816894531,109.16000366210938,2858700
2023-06-23,103.29560852050781,106.81999969482422,107.9000015258789,106.33999633789062,107.0,8357000
2023-06-26,106.37068176269531,110.0,110.55999755859375,106.7699966430664,106.79000091552734,3189300
2023-06-27,105.38434600830078,108.9800033569336,110.02999877929688,108.80000305175781,109.77999877929688,3594400
2023-06-28,107.52143096923828,111.19000244140625,111.25,107.98999786376953,109.43000030517578,3130600
2023-06-29,109.2717056274414,113.0,113.30999755859375,111.2699966430664,111.98999786376953,3650500
2023-06-30,110.66419982910156,114.44000244140625,115.36000061035156,112.83000183105469,113.87999725341797,4115800
2023-07-03,110.91561126708984,114.69999694824219,115.22000122070312,113.6500015258789,114.5999984741211,1287600
2023-07-05,110.51914978027344,114.29000091552734,115.43000030517578,113.77999877929688,115.2699966430664,3012300
2023-07-06,108.54645538330078,112.25,113.98999786376953,110.43000030517578,113.05999755859375,3762800
2023-07-07,112.36611938476562,116.19999694824219,117.66999816894531,111.61000061035156,111.86000061035156,4583000
2023-07-10,111.95030212402344,115.7699966430664,117.29000091552734,115.38999938964844,115.45999908447266,3095400
2023-07-11,115.6539306640625,119.5999984741211,119.88999938964844,116.37000274658203,116.48999786376953,2965100
2023-07-12,117.69432830810547,121.70999908447266,121.83000183105469,119.75,120.5,3658600
2023-07-13,118.52595520019531,122.56999969482422,124.33000183105469,121.23999786376953,122.01000213623047,2846700
2023-07-14,115.78538513183594,118.93000030517578,121.16000366210938,117.75,121.16000366210938,2735800
2023-07-17,115.5419921875,118.68000030517578,119.66999816894531,118.19000244140625,118.20999908447266,2254900
2023-07-18,119.52384185791016,122.7699966430664,123.62999725341797,118.19999694824219,118.31999969482422,3133600
2023-07-19,119.20258331298828,122.44000244140625,124.68000030517578,121.88999938964844,122.80000305175781,2185000
2023-07-20,120.22480773925781,123.48999786376953,124.72000122070312,122.83000183105469,124.30000305175781,2629500
2023-07-21,121.31520080566406,124.61000061035156,124.68000030517578,123.23999786376953,124.0199966430664,2246100
2023-07-24,122.8144760131836,126.1500015258789,127.43000030517578,124.80999755859375,125.0,2598500
2023-07-25,125.10234069824219,128.5,128.69000244140625,125.62999725341797,126.18000030517578,2283900
2023-07-26,125.90067291259766,129.32000732421875,129.4199981689453,126.56999969482422,126.62999725341797,2879000
2023-07-27,125.35546112060547,128.75999450683594,130.4499969482422,128.02999877929688,130.0,3090800
2023-07-28,127.2441635131836,130.6999969482422,130.89999389648438,127.75,129.30999755859375,3131900
2023-07-31,129.02578735351562,132.52999877929688,132.97000122070312,131.1999969482422,131.57000732421875,2803900
