Date,Open,High,Low,Close,Adj Close,Volume
2023-03-16,329.80999755859375,339.9800109863281,329.0,337.510009765625,336.0445556640625,797900
2023-03-17,337.010009765625,339.3900146484375,330.04998779296875,331.55999755859375,330.1203918457031,1257800
2023-03-20,331.8299865722656,335.6700134277344,326.3800048828125,333.42999267578125,331.9822998046875,651400
2023-03-21,338.8500061035156,341.8800048828125,334.8599853515625,336.1499938964844,334.6904602050781,516200
2023-03-22,334.2799987792969,339.8399963378906,330.7099914550781,330.82000732421875,329.3836364746094,607600
2023-03-23,331.8299865722656,339.0799865722656,328.04998779296875,329.5,328.0693664550781,638900
2023-03-24,326.2799987792969,330.2900085449219,320.8500061035156,329.5,328.0693664550781,651900
2023-03-27,332.0899963378906,336.6400146484375,330.8699951171875,334.489990234375,333.03765869140625,664000
2023-03-28,332.8900146484375,336.5299987792969,330.25,332.0299987792969,330.58837890625,395500
2023-03-29,335.8599853515625,336.4100036621094,329.6499938964844,331.3800048828125,329.941162109375,515500
2023-03-30,334.7799987792969,335.489990234375,332.1700134277344,333.6099853515625,332.1614685058594,481100
2023-03-31,334.7900085449219,341.3399963378906,331.80999755859375,340.8399963378906,339.3600769042969,769800
2023-04-03,338.7099914550781,340.8999938964844,328.1400146484375,334.2099914550781,332.7588806152344,701500
2023-04-04,334.760009765625,335.6600036621094,326.8800048828125,328.7200012207031,327.2927551269531,699600
2023-04-05,326.2300109863281,326.9800109863281,320.7699890136719,324.9700012207031,323.55902099609375,721600
2023-04-06,324.04998779296875,329.0299987792969,320.79998779296875,325.7699890136719,324.3555603027344,489000
2023-04-10,323.25,335.1499938964844,321.3999938964844,334.7900085449219,333.33642578125,571200
2023-04-11,336.4700012207031,341.5,335.57000732421875,339.989990234375,338.5137939453125,530000
2023-04-12,342.9599914550781,345.6400146484375,337.94000244140625,340.05999755859375,338.5835266113281,484900
2023-04-13,341.3800048828125,341.3800048828125,327.07000732421875,332.7699890136719,331.32513427734375,808500
2023-04-14,330.9200134277344,340.6099853515625,330.9200134277344,338.6700134277344,337.1995544433594,545200
2023-04-17,341.3399963378906,341.7300109863281,336.17999267578125,340.82000732421875,339.3402099609375,398000
2023-04-18,342.0,350.3900146484375,340.489990234375,343.3999938964844,341.90899658203125,571500
2023-04-19,341.5,346.7699890136719,341.0199890136719,346.010009765625,344.5076599121094,439000
2023-04-20,343.1300048828125,351.0,342.0,346.8900146484375,345.38385009765625,623400
2023-04-21,346.8699951171875,353.32000732421875,346.3599853515625,348.8500061035156,347.3353271484375,706000
2023-04-24,349.2900085449219,356.70001220703125,348.17999267578125,354.44000244140625,352.9010925292969,768300
2023-04-25,347.4800109863281,348.19000244140625,338.6300048828125,339.3699951171875,337.8964538574219,745600
2023-04-26,319.3299865722656,325.6400146484375,298.4200134277344,305.5199890136719,304.1934509277344,2489100
