Date,Open,High,Low,Close,Adj Close,Volume
2023-03-16,132.27999877929688,134.0800018310547,130.57000732421875,132.52000427246094,125.0982894897461,2261900
2023-03-17,132.3300018310547,133.6699981689453,129.5800018310547,130.25999450683594,122.96484375,3556700
2023-03-20,130.00999450683594,132.10000610351562,129.6999969482422,131.24000549316406,123.88996887207031,1885500
2023-03-21,131.27000427246094,131.38999938964844,127.58999633789062,129.49000549316406,122.23797607421875,1890000
2023-03-22,128.3300018310547,130.14999389648438,126.0,126.08000183105469,119.01895141601562,2074200
2023-03-23,126.26000213623047,127.55000305175781,123.62000274658203,123.75,116.81944274902344,3191200
2023-03-24,123.45999908447266,129.52999877929688,122.75,129.4600067138672,122.20965576171875,2784000
2023-03-27,129.92999267578125,130.6199951171875,127.20999908447266,127.47000122070312,120.33109283447266,1745300
2023-03-28,126.55999755859375,128.00999450683594,126.19999694824219,127.48999786376953,120.3499755859375,1258800
2023-03-29,128.58999633789062,131.0,128.58999633789062,130.97000122070312,123.63507843017578,1838000
2023-03-30,132.9499969482422,133.11000061035156,131.4499969482422,132.52999877929688,125.10771942138672,1299500
2023-03-31,132.7100067138672,133.9600067138672,131.86000061035156,133.83999633789062,126.34434509277344,2379800
2023-04-03,132.5800018310547,133.1300048828125,131.3800048828125,132.22000122070312,124.8150863647461,1863100
2023-04-04,132.5,133.80999755859375,131.75,133.69000244140625,126.20275115966797,1539800
2023-04-05,134.0,136.2899932861328,133.4199981689453,133.72000122070312,126.23106384277344,2007300
2023-04-06,134.6699981689453,135.27999877929688,133.33999633789062,134.4199981689453,126.89187622070312,1149600
2023-04-10,133.3699951171875,134.35000610351562,132.05999755859375,134.02000427246094,126.51426696777344,1312200
2023-04-11,134.24000549316406,135.47999572753906,133.0399932861328,134.50999450683594,126.9768295288086,1574400
2023-04-12,135.8699951171875,136.07000732421875,133.13999938964844,133.75,126.25938415527344,1924100
2023-04-13,133.66000366210938,134.5,132.8699951171875,133.92999267578125,126.42930603027344,1469500
2023-04-14,134.05999755859375,134.22000122070312,128.27999877929688,129.27000427246094,122.0302963256836,1895500
2023-04-17,129.6199951171875,132.64999389648438,129.07000732421875,132.17999267578125,124.77731323242188,1800000
2023-04-18,131.69000244140625,132.44000244140625,130.57000732421875,132.39999389648438,124.9849853515625,1642100
